country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Poland,PL,2021-W17,subnational,PL61,Kujawsko-pomorskie,2178,19043,2055433,926.471453946687,11.4372735388332,TESSy
Poland,PL,2021-W18,subnational,PL61,Kujawsko-pomorskie,1494,17409,2055433,846.974822336705,8.5817680510081,TESSy
Poland,PL,2021-W19,subnational,PL61,Kujawsko-pomorskie,1112,18350,2055433,892.755930258977,6.05994550408719,TESSy
Poland,PL,2021-W20,subnational,PL61,Kujawsko-pomorskie,530,16922,2055433,823.281517811576,3.13201749202222,TESSy
Poland,PL,2021-W21,subnational,PL61,Kujawsko-pomorskie,262,17119,2055433,832.86587303016,1.53046322799229,TESSy
Poland,PL,2021-W22,subnational,PL61,Kujawsko-pomorskie,151,15258,2055433,742.325339721606,0.989644776510683,TESSy
Poland,PL,2021-W23,subnational,PL61,Kujawsko-pomorskie,82,16961,2055433,825.178928235559,0.483462060020046,TESSy
Poland,PL,2021-W24,subnational,PL61,Kujawsko-pomorskie,74,14696,2055433,714.983168996508,0.503538377789875,TESSy
Poland,PL,2021-W25,subnational,PL61,Kujawsko-pomorskie,23,13949,2055433,678.640461644821,0.164886371782924,TESSy
Poland,PL,2021-W26,subnational,PL61,Kujawsko-pomorskie,32,12471,2055433,606.733471730774,0.256595301098549,TESSy
Poland,PL,2021-W27,subnational,PL61,Kujawsko-pomorskie,38,12016,2055433,584.597016784298,0.31624500665779,TESSy
Poland,PL,2021-W28,subnational,PL61,Kujawsko-pomorskie,24,11594,2055433,564.066062965808,0.207003622563395,TESSy
Poland,PL,2021-W29,subnational,PL61,Kujawsko-pomorskie,33,11589,2055433,563.822805219144,0.284752782811287,TESSy
Poland,PL,2021-W30,subnational,PL61,Kujawsko-pomorskie,30,11351,2055433,552.24373647791,0.26429389481103,TESSy
Poland,PL,2021-W31,subnational,PL61,Kujawsko-pomorskie,47,12229,2055433,594.959796792209,0.384332324801701,TESSy
Poland,PL,2021-W32,subnational,PL61,Kujawsko-pomorskie,57,11929,2055433,580.364331992334,0.477827143934949,TESSy
Poland,PL,2021-W33,subnational,PL61,Kujawsko-pomorskie,59,11301,2055433,549.811159011264,0.522077692239625,TESSy
Poland,PL,2021-W34,subnational,PL61,Kujawsko-pomorskie,55,10928,2055433,531.664131110087,0.503294289897511,TESSy
Poland,PL,2021-W35,subnational,PL61,Kujawsko-pomorskie,92,10768,2055433,523.879883216821,0.854383358098068,TESSy
Poland,PL,2021-W36,subnational,PL61,Kujawsko-pomorskie,140,11783,2055433,573.261205789729,1.18815242298226,TESSy
Poland,PL,2021-W37,subnational,PL61,Kujawsko-pomorskie,116,11756,2055433,571.94761395774,0.986730180333447,TESSy
Poland,PL,2021-W38,subnational,PL61,Kujawsko-pomorskie,212,12197,2055433,593.402947213556,1.73813232762155,TESSy
Poland,PL,2021-W39,subnational,PL61,Kujawsko-pomorskie,263,12228,2055433,594.911145242876,2.15080143931959,TESSy
Poland,PL,2021-W40,subnational,PL61,Kujawsko-pomorskie,372,11895,2055433,578.710179315015,3.12736443883985,TESSy
Poland,PL,2021-W41,subnational,PL61,Kujawsko-pomorskie,570,12276,2055433,597.246419610856,4.64320625610948,TESSy
Poland,PL,2021-W42,subnational,PL61,Kujawsko-pomorskie,1244,14204,2055433,691.046606724715,8.75809631089834,TESSy
Poland,PL,2021-W43,subnational,PL61,Kujawsko-pomorskie,1990,16470,2055433,801.291017513098,12.0825743776563,TESSy
Poland,PL,2021-W44,subnational,PL61,Kujawsko-pomorskie,3253,19393,2055433,943.499496213207,16.7740937451658,TESSy
Poland,PL,2021-W45,subnational,PL61,Kujawsko-pomorskie,4677,22530,2055433,1096.11940647056,20.7589880159787,TESSy
Poland,PL,2021-W46,subnational,PL61,Kujawsko-pomorskie,7448,30551,2055433,1486.35348366986,24.3789074007398,TESSy
Poland,PL,2021-W47,subnational,PL61,Kujawsko-pomorskie,8661,34234,2055433,1665.53713986299,25.2994099433312,TESSy
Poland,PL,2021-W48,subnational,PL61,Kujawsko-pomorskie,8731,34533,2055433,1680.08395311353,25.2830625778241,TESSy
Poland,PL,2021-W49,subnational,PL61,Kujawsko-pomorskie,8254,33725,2055433,1640.77350125253,24.4744255003707,TESSy
Poland,PL,2021-W50,subnational,PL61,Kujawsko-pomorskie,7031,33248,2055433,1617.56671222073,21.1471366698749,TESSy
Poland,PL,2021-W51,subnational,PL61,Kujawsko-pomorskie,4764,26169,2055433,1273.16239449303,18.2047460735985,TESSy
Poland,PL,2021-W52,subnational,PL61,Kujawsko-pomorskie,4026,29009,2055433,1411.33279459851,13.8784515150471,TESSy
Poland,PL,2022-W01,subnational,PL61,Kujawsko-pomorskie,3995,29646,2055433,1442.32383152358,13.4756796869729,TESSy
Poland,PL,2022-W02,subnational,PL61,Kujawsko-pomorskie,3841,29528,2055433,1436.58294870229,13.00799241398,TESSy
Poland,PL,2022-W03,subnational,PL61,Kujawsko-pomorskie,7375,35166,2055433,1710.88038384126,20.9719615537735,TESSy
Poland,PL,2022-W04,subnational,PL61,Kujawsko-pomorskie,13722,47589,2055433,2315.27858120406,28.8343945029314,TESSy
Poland,PL,2020-W14,subnational,PL62,Warmińsko-mazurskie,23,1549,1404441,110.292992016041,1.48482892188509,TESSy
Poland,PL,2020-W15,subnational,PL62,Warmińsko-mazurskie,45,1701,1404441,121.115803369455,2.64550264550265,TESSy
Poland,PL,2020-W16,subnational,PL62,Warmińsko-mazurskie,20,2152,1404441,153.228223898334,0.929368029739777,TESSy
Poland,PL,2020-W17,subnational,PL62,Warmińsko-mazurskie,1,3377,1404441,240.451539082097,0.0296120817293456,TESSy
Poland,PL,2020-W18,subnational,PL62,Warmińsko-mazurskie,6,2960,1404441,210.760010566482,0.202702702702703,TESSy
Poland,PL,2020-W19,subnational,PL62,Warmińsko-mazurskie,12,2882,1404441,205.20619947723,0.416377515614157,TESSy
Poland,PL,2020-W20,subnational,PL62,Warmińsko-mazurskie,11,2845,1404441,202.571699345149,0.38664323374341,TESSy
Poland,PL,2020-W21,subnational,PL62,Warmińsko-mazurskie,4,3601,1404441,256.400945287128,0.111080255484588,TESSy
Poland,PL,2020-W22,subnational,PL62,Warmińsko-mazurskie,0,3158,1404441,224.858146408429,0,TESSy
Poland,PL,2020-W23,subnational,PL62,Warmińsko-mazurskie,2,2583,1404441,183.916590301764,0.0774293457220287,TESSy
Poland,PL,2020-W24,subnational,PL62,Warmińsko-mazurskie,11,2101,1404441,149.596885878439,0.523560209424084,TESSy
Poland,PL,2020-W25,subnational,PL62,Warmińsko-mazurskie,21,4131,1404441,294.138379611532,0.508351488743646,TESSy
Poland,PL,2020-W26,subnational,PL62,Warmińsko-mazurskie,37,3630,1404441,258.46582376903,1.01928374655647,TESSy
Poland,PL,2020-W27,subnational,PL62,Warmińsko-mazurskie,25,3069,1404441,218.52110555018,0.814597588791137,TESSy
Poland,PL,2020-W28,subnational,PL62,Warmińsko-mazurskie,11,3110,1404441,221.440416507351,0.353697749196142,TESSy
Poland,PL,2020-W29,subnational,PL62,Warmińsko-mazurskie,38,2792,1404441,198.797955912708,1.36103151862464,TESSy
Poland,PL,2020-W30,subnational,PL62,Warmińsko-mazurskie,24,3087,1404441,219.802754263084,0.777453838678329,TESSy
Poland,PL,2020-W31,subnational,PL62,Warmińsko-mazurskie,54,3215,1404441,228.916700665959,1.6796267496112,TESSy
Poland,PL,2020-W32,subnational,PL62,Warmińsko-mazurskie,126,3234,1404441,230.269552085136,3.8961038961039,TESSy
Poland,PL,2020-W33,subnational,PL62,Warmińsko-mazurskie,124,3845,1404441,273.774405617609,3.22496749024707,TESSy
Poland,PL,2020-W34,subnational,PL62,Warmińsko-mazurskie,132,4444,1404441,316.424826674812,2.97029702970297,TESSy
Poland,PL,2020-W35,subnational,PL62,Warmińsko-mazurskie,118,3592,1404441,255.760120930676,3.28507795100223,TESSy
Poland,PL,2020-W36,subnational,PL62,Warmińsko-mazurskie,112,3062,1404441,218.022686606273,3.65774003919007,TESSy
Poland,PL,2020-W37,subnational,PL62,Warmińsko-mazurskie,97,2844,1404441,202.500496638876,3.41068917018284,TESSy
Poland,PL,2020-W38,subnational,PL62,Warmińsko-mazurskie,132,2865,1404441,203.995753470598,4.60732984293194,TESSy
Poland,PL,2020-W39,subnational,PL62,Warmińsko-mazurskie,400,3161,1404441,225.071754527246,12.6542233470421,TESSy
Poland,PL,2020-W40,subnational,PL62,Warmińsko-mazurskie,382,4308,1404441,306.741258621758,8.86722376973073,TESSy
Poland,PL,2020-W41,subnational,PL62,Warmińsko-mazurskie,694,5154,1404441,366.978748128259,13.465269693442,TESSy
Poland,PL,2020-W42,subnational,PL62,Warmińsko-mazurskie,1705,7267,1404441,517.430066481967,23.4622265033714,TESSy
Poland,PL,2020-W43,subnational,PL62,Warmińsko-mazurskie,2473,8853,1404441,630.357558630088,27.9340336609059,TESSy
Poland,PL,2020-W44,subnational,PL62,Warmińsko-mazurskie,2977,11481,1404441,817.478270714113,25.9297970560056,TESSy
Poland,PL,2020-W45,subnational,PL62,Warmińsko-mazurskie,5388,11930,1404441,849.448285830448,45.1634534786253,TESSy
Poland,PL,2020-W46,subnational,PL62,Warmińsko-mazurskie,5129,13751,1404441,979.108413952598,37.2991055195986,TESSy
Poland,PL,2020-W47,subnational,PL62,Warmińsko-mazurskie,6276,16185,1404441,1152.41580101977,38.7766450417053,TESSy
Poland,PL,2020-W48,subnational,PL62,Warmińsko-mazurskie,6038,14925,1404441,1062.70039111647,40.4556113902848,TESSy
Poland,PL,2020-W49,subnational,PL62,Warmińsko-mazurskie,5339,14869,1404441,1058.71303956521,35.9069204384962,TESSy
Poland,PL,2020-W50,subnational,PL62,Warmińsko-mazurskie,5474,16372,1404441,1165.73070709272,33.4351331541657,TESSy
Poland,PL,2020-W51,subnational,PL62,Warmińsko-mazurskie,4679,14774,1404441,1051.94878246932,31.6705022336537,TESSy
Poland,PL,2020-W52,subnational,PL62,Warmińsko-mazurskie,3655,10889,1404441,775.326268600817,33.5659840205712,TESSy
Poland,PL,2020-W53,subnational,PL62,Warmińsko-mazurskie,4529,13618,1404441,969.63845401836,33.257453370539,TESSy
Poland,PL,2021-W01,subnational,PL62,Warmińsko-mazurskie,4542,13884,1404441,988.578373886835,32.713915298185,TESSy
Poland,PL,2021-W02,subnational,PL62,Warmińsko-mazurskie,3209,19281,1404441,1372.8593796393,16.6433276282351,TESSy
Poland,PL,2021-W03,subnational,PL62,Warmińsko-mazurskie,2450,10991,1404441,782.588944640608,22.2909653352743,TESSy
Poland,PL,2021-W04,subnational,PL62,Warmińsko-mazurskie,2344,7988,1404441,568.767217704411,29.3440160240361,TESSy
Poland,PL,2021-W05,subnational,PL62,Warmińsko-mazurskie,2473,10444,1404441,743.641064309572,23.6786671773267,TESSy
Poland,PL,2021-W06,subnational,PL62,Warmińsko-mazurskie,3018,13577,1404441,966.71914306119,22.2287692421006,TESSy
Poland,PL,2021-W07,subnational,PL62,Warmińsko-mazurskie,4186,14262,1404441,1015.49299685783,29.3507221988501,TESSy
Poland,PL,2021-W08,subnational,PL62,Warmińsko-mazurskie,5223,14870,1404441,1058.78424227148,35.1244115669133,TESSy
Poland,PL,2021-W09,subnational,PL62,Warmińsko-mazurskie,6027,16731,1404441,1191.29247864453,36.0229514075668,TESSy
Poland,PL,2021-W10,subnational,PL62,Warmińsko-mazurskie,6255,18020,1404441,1283.07276702973,34.7114317425083,TESSy
Poland,PL,2021-W11,subnational,PL62,Warmińsko-mazurskie,6007,17863,1404441,1271.89394214495,33.628169960253,TESSy
Poland,PL,2021-W12,subnational,PL62,Warmińsko-mazurskie,4217,19751,1404441,1406.32465158736,21.3508176801175,TESSy
Poland,PL,2021-W13,subnational,PL62,Warmińsko-mazurskie,6588,17279,1404441,1230.31156168184,38.1272064355576,TESSy
Poland,PL,2021-W14,subnational,PL62,Warmińsko-mazurskie,3383,17607,1404441,1253.6660493392,19.2139489975578,TESSy
Poland,PL,2021-W15,subnational,PL62,Warmińsko-mazurskie,2835,15852,1404441,1128.70529983104,17.884178652536,TESSy
Poland,PL,2021-W16,subnational,PL62,Warmińsko-mazurskie,1607,13007,1404441,926.133600485887,12.3548858307065,TESSy
Poland,PL,2021-W17,subnational,PL62,Warmińsko-mazurskie,1060,11926,1404441,849.163475005358,8.8881435519034,TESSy
Poland,PL,2021-W18,subnational,PL62,Warmińsko-mazurskie,747,11468,1404441,816.552635532571,6.51377746773631,TESSy
Poland,PL,2021-W19,subnational,PL62,Warmińsko-mazurskie,551,11939,1404441,850.0891101869,4.61512689504984,TESSy
Poland,PL,2021-W20,subnational,PL62,Warmińsko-mazurskie,304,10880,1404441,774.685444244365,2.79411764705882,TESSy
Poland,PL,2021-W21,subnational,PL62,Warmińsko-mazurskie,178,11406,1404441,812.138067743679,1.56058214974575,TESSy
Poland,PL,2021-W22,subnational,PL62,Warmińsko-mazurskie,88,9448,1404441,672.723168862202,0.931414055884843,TESSy
Poland,PL,2021-W23,subnational,PL62,Warmińsko-mazurskie,72,10118,1404441,720.42898206475,0.711603083613362,TESSy
Poland,PL,2021-W24,subnational,PL62,Warmińsko-mazurskie,30,8921,1404441,635.199342656616,0.336285169824011,TESSy
Poland,PL,2021-W25,subnational,PL62,Warmińsko-mazurskie,41,8995,1404441,640.468342920778,0.455808782657032,TESSy
Poland,PL,2021-W26,subnational,PL62,Warmińsko-mazurskie,24,9033,1404441,643.174045759131,0.26569246097642,TESSy
Poland,PL,2021-W27,subnational,PL62,Warmińsko-mazurskie,43,8927,1404441,635.626558894251,0.481684776520668,TESSy
Poland,PL,2021-W28,subnational,PL62,Warmińsko-mazurskie,13,8181,1404441,582.509340014995,0.158904779366826,TESSy
Poland,PL,2021-W29,subnational,PL62,Warmińsko-mazurskie,30,8063,1404441,574.107420674845,0.37206994915044,TESSy
Poland,PL,2021-W30,subnational,PL62,Warmińsko-mazurskie,44,8013,1404441,570.547285361222,0.54910769998752,TESSy
Poland,PL,2021-W31,subnational,PL62,Warmińsko-mazurskie,37,8901,1404441,633.775288531167,0.415683631052691,TESSy
Poland,PL,2021-W32,subnational,PL62,Warmińsko-mazurskie,47,8952,1404441,637.406626551062,0.525022341376229,TESSy
Poland,PL,2021-W33,subnational,PL62,Warmińsko-mazurskie,61,9025,1404441,642.604424108952,0.67590027700831,TESSy
Poland,PL,2021-W34,subnational,PL62,Warmińsko-mazurskie,32,8687,1404441,618.53790938886,0.368366524692069,TESSy
Poland,PL,2021-W35,subnational,PL62,Warmińsko-mazurskie,51,8333,1404441,593.332151368409,0.612024480979239,TESSy
Poland,PL,2021-W36,subnational,PL62,Warmińsko-mazurskie,107,8476,1404441,603.514138365371,1.26238791882964,TESSy
Poland,PL,2021-W37,subnational,PL62,Warmińsko-mazurskie,138,8472,1404441,603.229327540281,1.62889518413598,TESSy
Poland,PL,2021-W38,subnational,PL62,Warmińsko-mazurskie,213,8554,1404441,609.067949454623,2.490063128361,TESSy
Poland,PL,2021-W39,subnational,PL62,Warmińsko-mazurskie,276,8868,1404441,631.425599224175,3.11231393775372,TESSy
Poland,PL,2021-W40,subnational,PL62,Warmińsko-mazurskie,362,8414,1404441,599.099570576479,4.30235322082244,TESSy
Poland,PL,2021-W41,subnational,PL62,Warmińsko-mazurskie,556,9498,1404441,676.283304175825,5.85386397136239,TESSy
Poland,PL,2021-W42,subnational,PL62,Warmińsko-mazurskie,1095,10989,1404441,782.446539228063,9.96450996450997,TESSy
Poland,PL,2021-W43,subnational,PL62,Warmińsko-mazurskie,1961,13104,1404441,933.040262994316,14.9648962148962,TESSy
Poland,PL,2021-W44,subnational,PL62,Warmińsko-mazurskie,3067,15446,1404441,1099.79700108442,19.8562734688593,TESSy
Poland,PL,2021-W45,subnational,PL62,Warmińsko-mazurskie,3747,15895,1404441,1131.76701620075,23.5734507706826,TESSy
Poland,PL,2021-W46,subnational,PL62,Warmińsko-mazurskie,5069,21163,1404441,1506.86287284407,23.9521806927184,TESSy
Poland,PL,2021-W47,subnational,PL62,Warmińsko-mazurskie,5581,23247,1404441,1655.24931271588,24.0073988041468,TESSy
Poland,PL,2021-W48,subnational,PL62,Warmińsko-mazurskie,5908,23584,1404441,1679.2446247297,25.050881953867,TESSy
Poland,PL,2021-W49,subnational,PL62,Warmińsko-mazurskie,5850,24473,1404441,1742.54383060591,23.9038940873616,TESSy
Poland,PL,2021-W50,subnational,PL62,Warmińsko-mazurskie,4706,22736,1404441,1618.86472981065,20.6984517945109,TESSy
Poland,PL,2021-W51,subnational,PL62,Warmińsko-mazurskie,2939,17671,1404441,1258.22302254064,16.6317695659555,TESSy
Poland,PL,2021-W52,subnational,PL62,Warmińsko-mazurskie,2602,18065,1404441,1286.27688881199,14.4035427622474,TESSy
Poland,PL,2022-W01,subnational,PL62,Warmińsko-mazurskie,2686,19462,1404441,1385.74706947462,13.8012537252081,TESSy
Poland,PL,2022-W02,subnational,PL62,Warmińsko-mazurskie,2873,19531,1404441,1390.66005620742,14.7099482873381,TESSy
Poland,PL,2022-W03,subnational,PL62,Warmińsko-mazurskie,6587,30348,1404441,2160.85972995662,21.7048899433241,TESSy
Poland,PL,2022-W04,subnational,PL62,Warmińsko-mazurskie,10483,38532,1404441,2743.58267809043,27.2059586836915,TESSy
Poland,PL,2020-W14,subnational,PL63,Pomorskie,69,2029,2305077,88.0230899011183,3.40068999507146,TESSy
Poland,PL,2020-W15,subnational,PL63,Pomorskie,62,3018,2305077,130.92838113434,2.05434062292909,TESSy
Poland,PL,2020-W16,subnational,PL63,Pomorskie,48,4677,2305077,202.899946509379,1.02629890955741,TESSy
Poland,PL,2020-W17,subnational,PL63,Pomorskie,195,6189,2305077,268.494284572706,3.15075133301018,TESSy
Poland,PL,2020-W18,subnational,PL63,Pomorskie,38,7527,2305077,326.540067858905,0.504849209512422,TESSy
Poland,PL,2020-W19,subnational,PL63,Pomorskie,29,8171,2305077,354.478397034025,0.35491371925101,TESSy
Poland,PL,2020-W20,subnational,PL63,Pomorskie,13,8623,2305077,374.087286455073,0.150759596428157,TESSy
Poland,PL,2020-W21,subnational,PL63,Pomorskie,44,8228,2305077,356.951199461016,0.53475935828877,TESSy
Poland,PL,2020-W22,subnational,PL63,Pomorskie,13,8652,2305077,375.345378917928,0.150254276467869,TESSy
Poland,PL,2020-W23,subnational,PL63,Pomorskie,15,11984,2305077,519.895864650075,0.125166889185581,TESSy
Poland,PL,2020-W24,subnational,PL63,Pomorskie,16,7801,2305077,338.426872507947,0.205101910011537,TESSy
Poland,PL,2020-W25,subnational,PL63,Pomorskie,46,10295,2305077,446.622824313461,0.446818844099077,TESSy
Poland,PL,2020-W26,subnational,PL63,Pomorskie,31,9604,2305077,416.645517698541,0.322782174094128,TESSy
Poland,PL,2020-W27,subnational,PL63,Pomorskie,23,9596,2305077,416.298457708788,0.239683201333889,TESSy
Poland,PL,2020-W28,subnational,PL63,Pomorskie,25,8578,2305077,372.135074012712,0.291443226859408,TESSy
Poland,PL,2020-W29,subnational,PL63,Pomorskie,59,8743,2305077,379.293186301369,0.674825574745511,TESSy
Poland,PL,2020-W30,subnational,PL63,Pomorskie,101,9541,2305077,413.912420279236,1.05858924641023,TESSy
Poland,PL,2020-W31,subnational,PL63,Pomorskie,122,10872,2305077,471.6545260744,1.12214863870493,TESSy
Poland,PL,2020-W32,subnational,PL63,Pomorskie,241,10765,2305077,467.012598711453,2.23873664653971,TESSy
Poland,PL,2020-W33,subnational,PL63,Pomorskie,499,14093,2305077,611.389554448723,3.54076491875399,TESSy
Poland,PL,2020-W34,subnational,PL63,Pomorskie,521,16088,2305077,697.937639393391,3.23843858776728,TESSy
Poland,PL,2020-W35,subnational,PL63,Pomorskie,320,16711,2305077,724.96493609541,1.91490634911136,TESSy
Poland,PL,2020-W36,subnational,PL63,Pomorskie,298,14912,2305077,646.919820899692,1.99839055793991,TESSy
Poland,PL,2020-W37,subnational,PL63,Pomorskie,345,12529,2305077,543.539326452001,2.75361162103919,TESSy
Poland,PL,2020-W38,subnational,PL63,Pomorskie,531,12965,2305077,562.454095893543,4.09564211338218,TESSy
Poland,PL,2020-W39,subnational,PL63,Pomorskie,1198,13322,2305077,577.941647936273,8.99264374718511,TESSy
Poland,PL,2020-W40,subnational,PL63,Pomorskie,1276,15083,2305077,654.338228180664,8.45985546641915,TESSy
Poland,PL,2020-W41,subnational,PL63,Pomorskie,2189,18805,2305077,815.807888413272,11.6405211379952,TESSy
Poland,PL,2020-W42,subnational,PL63,Pomorskie,3852,19095,2305077,828.38881304182,20.1728201099764,TESSy
Poland,PL,2020-W43,subnational,PL63,Pomorskie,4942,16875,2305077,732.079665885348,29.2859259259259,TESSy
Poland,PL,2020-W44,subnational,PL63,Pomorskie,5201,42734,2305077,1853.90770026338,12.1706369635419,TESSy
Poland,PL,2020-W45,subnational,PL63,Pomorskie,10505,50438,2305077,2188.12647039557,20.8275506562512,TESSy
Poland,PL,2020-W46,subnational,PL63,Pomorskie,7267,26845,2305077,1164.60317811509,27.0702179176756,TESSy
Poland,PL,2020-W47,subnational,PL63,Pomorskie,9501,24699,2305077,1071.50433586384,38.4671444188024,TESSy
Poland,PL,2020-W48,subnational,PL63,Pomorskie,7431,24478,2305077,1061.91680364691,30.3578723751941,TESSy
Poland,PL,2020-W49,subnational,PL63,Pomorskie,6161,23693,2305077,1027.86154215239,26.0034609378297,TESSy
Poland,PL,2020-W50,subnational,PL63,Pomorskie,10070,22960,2305077,996.062170591264,43.8588850174216,TESSy
Poland,PL,2020-W51,subnational,PL63,Pomorskie,5680,22625,2305077,981.529033520355,25.1049723756906,TESSy
Poland,PL,2020-W52,subnational,PL63,Pomorskie,4862,19470,2305077,844.657250061495,24.9717514124294,TESSy
Poland,PL,2020-W53,subnational,PL63,Pomorskie,6112,23710,2305077,1028.59904463061,25.7781526781949,TESSy
Poland,PL,2021-W01,subnational,PL63,Pomorskie,6295,27508,2305077,1193.36577476588,22.8842518540061,TESSy
Poland,PL,2021-W02,subnational,PL63,Pomorskie,4799,33129,2305077,1437.21880006612,14.4857979413807,TESSy
